Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
3310227587,00000110,false,Rx,1,5,91,00,00,09,21,00,00,00
3310227809,00000115,false,Rx,1,7,80,00,80,00,00,09,96,00
3310228164,00000120,false,Rx,1,8,00,04,84,B0,00,00,08,2B
3310230103,00000125,false,Rx,1,6,00,00,00,05,08,99,00,00
3310231200,00000165,false,Rx,1,8,01,F4,00,00,00,00,08,76
3310235129,00000130,false,Rx,1,7,80,00,01,42,90,09,20,00
3310237618,00000110,false,Rx,1,5,91,00,00,0A,06,00,00,00
3310237840,00000115,false,Rx,1,7,80,00,80,00,00,0A,B1,00
3310238172,00000120,false,Rx,1,8,00,04,84,B0,00,00,09,36
3310240103,00000125,false,Rx,1,6,00,00,00,05,09,84,00,00
3310241208,00000165,false,Rx,1,8,01,F4,00,00,00,00,09,6B
3310245121,00000130,false,Rx,1,7,80,00,01,43,90,0A,88,00
3310247617,00000110,false,Rx,1,5,91,00,00,0B,1B,00,00,00
3310247839,00000115,false,Rx,1,7,80,00,80,00,00,0B,AC,00
3310248171,00000120,false,Rx,1,8,00,04,84,B0,00,00,0A,11
3310250102,00000125,false,Rx,1,6,00,00,00,05,0A,A3,00,00
3310251199,00000165,false,Rx,1,8,01,F4,00,00,00,00,0A,4C
3310255128,00000130,false,Rx,1,7,80,00,01,44,90,0B,1F,00
3310257368,00000135,false,Rx,1,8,08,00,34,00,00,00,00,00
3310257643,00000110,false,Rx,1,5,91,00,00,0C,48,00,00,00
3310257876,00000115,false,Rx,1,7,80,00,80,00,00,0C,FF,00
3310258169,00000120,false,Rx,1,8,00,04,84,B0,00,00,0B,0C
3310260102,00000125,false,Rx,1,6,00,00,00,05,0B,BE,00,00
3310261199,00000165,false,Rx,1,8,01,F4,00,00,00,00,0B,51
3310265129,00000130,false,Rx,1,7,80,00,01,42,90,0C,49,00
3310267656,00000110,false,Rx,1,5,91,00,00,0D,55,00,00,00
3310267872,00000115,false,Rx,1,7,80,00,80,00,00,0D,E2,00
3310268172,00000120,false,Rx,1,8,00,04,84,B0,00,00,0C,5F
3310270103,00000125,false,Rx,1,6,00,00,00,05,0C,ED,00,00
3310271200,00000165,false,Rx,1,8,01,F4,00,00,00,00,0C,02
3310275129,00000130,false,Rx,1,7,80,00,01,42,90,0D,54,00
3310277680,00000110,false,Rx,1,5,91,00,00,0E,72,00,00,00
3310277903,00000115,false,Rx,1,7,80,00,80,00,00,0E,C5,00
3310278172,00000120,false,Rx,1,8,00,04,84,B0,00,00,0D,42
3310280104,00000125,false,Rx,1,6,00,00,00,05,0D,F0,00,00
3310281201,00000165,false,Rx,1,8,01,F4,00,00,00,00,0D,1F
3310285128,00000130,false,Rx,1,7,80,00,01,43,90,0E,FC,00
3310287688,00000110,false,Rx,1,5,91,00,00,0F,6F,00,00,00
3310287912,00000115,false,Rx,1,7,80,00,80,00,00,0F,D8,00
3310288166,00000120,false,Rx,1,8,00,04,84,B0,00,00,0E,65
3310290105,00000125,false,Rx,1,6,00,00,00,05,0E,D7,00,00
3310291202,00000165,false,Rx,1,8,01,F4,00,00,00,00,0E,38
3310295132,00000130,false,Rx,1,7,80,00,01,43,90,0F,E1,00
3310297716,00000110,false,Rx,1,5,91,00,00,00,D4,00,00,00
3310297946,00000115,false,Rx,1,7,80,00,80,00,00,00,63,00
3310298184,00000120,false,Rx,1,8,00,04,84,B0,00,00,0F,78
3310300101,00000125,false,Rx,1,6,00,00,00,05,0F,CA,00,00
3310301197,00000165,false,Rx,1,8,01,F4,00,00,00,00,0F,25
3310305132,00000130,false,Rx,1,7,80,00,01,42,90,00,D5,00
3310307716,00000110,false,Rx,1,5,91,00,00,01,C9,00,00,00
3310307946,00000115,false,Rx,1,7,80,00,80,00,00,01,7E,00
3310308184,00000120,false,Rx,1,8,00,04,84,B0,00,00,00,C3
3310310110,00000125,false,Rx,1,6,00,00,00,05,00,71,00,00
3310311206,00000165,false,Rx,1,8,01,F4,00,00,00,00,00,9E
3310315135,00000130,false,Rx,1,7,80,00,01,44,90,01,CD,00
3310317742,00000110,false,Rx,1,5,91,00,00,02,EE,00,00,00
3310317964,00000115,false,Rx,1,7,80,00,80,00,00,02,59,00
3310318210,00000120,false,Rx,1,8,00,04,84,B0,00,00,01,DE
3310320105,00000125,false,Rx,1,6,00,00,00,05,01,6C,00,00
3310321209,00000165,false,Rx,1,8,01,F4,00,00,00,00,01,83
3310325137,00000130,false,Rx,1,7,80,00,01,42,90,02,EF,00
3310327752,00000110,false,Rx,1,5,91,00,00,03,F3,00,00,00
3310327981,00000115,false,Rx,1,7,80,00,80,00,00,03,44,00
3310328219,00000120,false,Rx,1,8,00,04,84,B0,00,00,02,F9
3310330106,00000125,false,Rx,1,6,00,00,00,05,02,4B,00,00
3310331202,00000165,false,Rx,1,8,01,F4,00,00,00,00,02,A4
3310335138,00000130,false,Rx,1,7,80,00,01,43,90,03,7D,00
3310337776,00000110,false,Rx,1,5,91,00,00,04,A0,00,00,00
3310338005,00000115,false,Rx,1,7,80,00,80,00,00,04,17,00
3310338251,00000120,false,Rx,1,8,00,04,84,B0,00,00,03,E4
3310340107,00000125,false,Rx,1,6,00,00,00,85,03,9F,00,00
3310341202,00000165,false,Rx,1,8,01,F4,00,00,00,00,03,B9
3310345130,00000130,false,Rx,1,7,80,00,01,44,90,04,A4,00
3310347799,00000110,false,Rx,1,5,91,00,00,05,BD,00,00,00
3310348020,00000115,false,Rx,1,7,80,00,80,00,00,05,0A,00
3310348266,00000120,false,Rx,1,8,00,04,84,B0,00,00,04,B7
3310350106,00000125,false,Rx,1,6,00,00,00,85,04,CC,00,00
3310351210,00000165,false,Rx,1,8,01,F4,00,00,00,00,04,EA
3310355130,00000130,false,Rx,1,7,80,00,01,43,90,05,33,00
3310357369,00000135,false,Rx,1,8,08,00,34,00,00,00,00,00
3310357809,00000110,false,Rx,1,5,91,00,00,06,9A,00,00,00
3310358032,00000115,false,Rx,1,7,80,00,80,00,00,06,2D,00
3310358278,00000120,false,Rx,1,8,00,04,84,B0,00,00,05,AA
3310360104,00000125,false,Rx,1,6,00,00,00,85,05,D1,00,00
3310361208,00000165,false,Rx,1,8,01,F4,00,00,00,00,05,F7
3310365130,00000130,false,Rx,1,7,80,00,01,44,90,06,9E,00
3310367831,00000110,false,Rx,1,5,91,00,00,07,87,00,00,00
3310368059,00000115,false,Rx,1,7,80,00,80,00,00,07,30,00
3310368298,00000120,false,Rx,1,8,00,04,84,B0,00,00,06,8D
3310370107,00000125,false,Rx,1,6,00,00,00,85,06,F6,00,00
3310371203,00000165,false,Rx,1,8,01,F4,00,00,00,00,06,D0
3310375130,00000130,false,Rx,1,7,80,00,01,44,90,07,83,00
3310377846,00000110,false,Rx,1,5,91,00,00,08,3C,00,00,00
3310378074,00000115,false,Rx,1,7,80,00,80,00,00,08,8B,00
3310378313,00000120,false,Rx,1,8,00,04,84,B0,00,00,07,90
3310380106,00000125,false,Rx,1,6,00,00,00,85,07,EB,00,00
3310381210,00000165,false,Rx,1,8,01,F4,00,00,00,00,07,CD
3310385138,00000130,false,Rx,1,7,80,00,01,44,90,08,38,00
3310387863,00000110,false,Rx,1,5,91,00,00,09,21,00,00,00
3310388084,00000115,false,Rx,1,7,80,00,80,00,00,09,96,00
3310388330,00000120,false,Rx,1,8,00,04,84,B0,00,00,08,2B
3310390103,00000125,false,Rx,1,6,00,00,00,85,08,50,00,00
3310391206,00000165,false,Rx,1,8,01,F4,00,00,00,00,08,76
3310395139,00000130,false,Rx,1,7,80,00,01,44,90,09,25,00
3310397365,00000145,false,Rx,1,8,02,15,11,55,F5,FF,FF,15
3310397890,00000110,false,Rx,1,5,91,00,00,0A,06,00,00,00
3310398113,00000115,false,Rx,1,7,80,00,80,00,00,0A,B1,00
3310398351,00000120,false,Rx,1,8,00,04,84,B0,00,00,09,36
3310400100,00000125,false,Rx,1,6,00,00,00,85,09,4D,00,00
3310401204,00000165,false,Rx,1,8,01,F4,00,00,00,00,09,6B
3310405134,00000130,false,Rx,1,7,80,00,01,44,90,0A,02,00
3310407882,00000110,false,Rx,1,5,91,00,00,0B,1B,00,00,00
3310408102,00000115,false,Rx,1,7,80,00,80,00,00,0B,AC,00
3310408341,00000120,false,Rx,1,8,00,04,84,B0,00,00,0A,11
3310410105,00000125,false,Rx,1,6,00,00,00,85,0A,6A,00,00
3310411201,00000165,false,Rx,1,8,01,F4,00,00,00,00,0A,4C
3310415150,00000130,false,Rx,1,7,80,00,01,44,90,0B,1F,00
3310417914,00000110,false,Rx,1,5,91,00,00,0C,48,00,00,00
3310418143,00000115,false,Rx,1,7,80,00,80,00,00,0C,FF,00
3310418382,00000120,false,Rx,1,8,00,04,84,B0,00,00,0B,0C
3310420114,00000125,false,Rx,1,6,00,00,00,85,0B,77,00,00
3310421211,00000165,false,Rx,1,8,01,F4,00,00,00,00,0B,51
3310425146,00000130,false,Rx,1,7,80,00,01,44,90,0C,4C,00
3310427920,00000110,false,Rx,1,5,91,00,00,0D,55,00,00,00
3310428141,00000115,false,Rx,1,7,80,00,80,00,00,0D,E2,00
3310428381,00000120,false,Rx,1,8,00,04,84,B0,00,00,0C,5F
3310430119,00000125,false,Rx,1,6,00,00,00,85,0C,24,00,00
3310431215,00000165,false,Rx,1,8,01,F4,00,00,00,00,0C,02
3310435142,00000130,false,Rx,1,7,80,00,01,43,90,0D,DB,00
3310437943,00000110,false,Rx,1,5,91,00,00,0E,72,00,00,00
3310438172,00000115,false,Rx,1,7,80,00,80,00,00,0E,C5,00
3310438412,00000120,false,Rx,1,8,00,04,84,B0,00,00,0D,42
3310440113,00000125,false,Rx,1,6,00,00,00,85,0D,39,00,00
3310441217,00000165,false,Rx,1,8,01,F4,00,00,00,00,0D,1F
3310445143,00000130,false,Rx,1,7,80,00,01,44,90,0E,76,00
3310447953,00000110,false,Rx,1,5,91,00,00,0F,6F,00,00,00
3310448181,00000115,false,Rx,1,7,80,00,80,00,00,0F,D8,00
3310448421,00000120,false,Rx,1,8,00,04,84,B0,00,00,0E,65
3310450121,00000125,false,Rx,1,6,00,00,00,85,0E,1E,00,00
3310451217,00000165,false,Rx,1,8,01,F4,00,00,00,00,0E,38
3310455145,00000130,false,Rx,1,7,80,00,01,44,90,0F,6B,00
3310457385,00000135,false,Rx,1,8,08,00,34,00,00,00,00,00
3310457979,00000110,false,Rx,1,5,91,00,00,00,D4,00,00,00
3310458201,00000115,false,Rx,1,7,80,00,80,00,00,00,63,00
3310458441,00000120,false,Rx,1,8,00,04,84,B0,00,00,0F,78
3310460120,00000125,false,Rx,1,6,00,00,00,85,0F,03,00,00
3310461216,00000165,false,Rx,1,8,01,F4,00,00,00,00,0F,25
3310465146,00000130,false,Rx,1,7,80,00,01,44,90,00,D0,00
3310467982,00000110,false,Rx,1,5,91,00,00,01,C9,00,00,00
3310468210,00000115,false,Rx,1,7,80,00,80,00,00,01,7E,00
3310468450,00000120,false,Rx,1,8,00,04,84,B0,00,00,00,C3
3310470119,00000125,false,Rx,1,6,00,00,00,85,00,B8,00,00
3310471215,00000165,false,Rx,1,8,01,F4,00,00,00,00,00,9E
3310475142,00000130,false,Rx,1,7,80,00,01,44,90,01,CD,00
3310478013,00000110,false,Rx,1,5,91,00,00,02,EE,00,00,00
3310478234,00000115,false,Rx,1,7,80,00,80,00,00,02,59,00
3310478474,00000120,false,Rx,1,8,00,04,84,B0,00,00,01,DE
3310480113,00000125,false,Rx,1,6,00,00,00,85,01,A5,00,00
3310481224,00000165,false,Rx,1,8,01,F4,00,00,00,00,01,83
3310485143,00000130,false,Rx,1,7,80,00,01,44,90,02,EA,00
3310488015,00000110,false,Rx,1,5,91,00,00,03,F3,00,00,00
3310488244,00000115,false,Rx,1,7,80,00,80,00,00,03,44,00
3310488483,00000120,false,Rx,1,8,00,04,84,B0,00,00,02,F9
3310490122,00000125,false,Rx,1,6,00,00,00,85,02,82,00,00
3310491218,00000165,false,Rx,1,8,01,F4,00,00,00,00,02,A4
3310495159,00000130,false,Rx,1,7,80,00,01,44,90,03,F7,00
3310497392,00000185,false,Rx,1,8,FF,00,00,00,00,00,00,00
3310498056,00000110,false,Rx,1,5,91,00,00,04,A0,00,00,00
3310498279,00000115,false,Rx,1,7,80,00,80,00,00,04,17,00
3310498526,00000120,false,Rx,1,8,00,04,84,B0,00,00,03,E4
3310500120,00000125,false,Rx,1,6,00,00,00,85,03,9F,00,00
3310501216,00000165,false,Rx,1,8,01,F4,00,00,00,00,03,B9
3310505146,00000130,false,Rx,1,7,80,00,01,44,90,04,A4,00
3310508050,00000110,false,Rx,1,5,91,00,00,05,BD,00,00,00
3310508272,00000115,false,Rx,1,7,80,00,80,00,00,05,0A,00
3310508518,00000120,false,Rx,1,8,00,04,84,B0,00,00,04,B7
3310510117,00000125,false,Rx,1,6,00,00,00,85,04,CC,00,00
3310511221,00000165,false,Rx,1,8,01,F4,00,00,00,00,04,EA
3310515147,00000130,false,Rx,1,7,80,00,01,44,90,05,B9,00
3310518073,00000110,false,Rx,1,5,91,00,00,06,9A,00,00,00
3310518302,00000115,false,Rx,1,7,80,00,80,00,00,06,2D,00
3310518541,00000120,false,Rx,1,8,00,04,84,B0,00,00,05,AA
3310520118,00000125,false,Rx,1,6,00,00,00,85,05,D1,00,00
3310521221,00000165,false,Rx,1,8,01,F4,00,00,00,00,05,F7
3310525148,00000130,false,Rx,1,7,80,00,01,44,90,06,9E,00
3310528081,00000110,false,Rx,1,5,91,00,00,07,87,00,00,00
3310528311,00000115,false,Rx,1,7,80,00,80,00,00,07,30,00
3310528549,00000120,false,Rx,1,8,00,04,84,B0,00,00,06,8D
3310530126,00000125,false,Rx,1,6,00,00,00,85,06,F6,00,00
3310531222,00000165,false,Rx,1,8,01,F4,00,00,00,00,06,D0
3310535150,00000130,false,Rx,1,7,80,00,01,44,90,07,83,00
3310538113,00000110,false,Rx,1,5,91,00,00,08,3C,00,00,00
3310538335,00000115,false,Rx,1,7,80,00,80,00,00,08,8B,00
3310538581,00000120,false,Rx,1,8,00,04,84,B0,00,00,07,90
3310540128,00000125,false,Rx,1,6,00,00,00,85,07,EB,00,00
3310541219,00000165,false,Rx,1,8,01,F4,00,00,00,00,07,CD
3310545150,00000130,false,Rx,1,7,80,00,01,44,90,08,38,00
3310548114,00000110,false,Rx,1,5,91,00,00,09,21,00,00,00
3310548337,00000115,false,Rx,1,7,80,00,80,00,00,09,96,00
3310548583,00000120,false,Rx,1,8,00,04,84,B0,00,00,08,2B
3310550121,00000125,false,Rx,1,6,00,00,00,85,08,50,00,00
3310551219,00000165,false,Rx,1,8,01,F4,00,00,00,00,08,76
3310555144,00000130,false,Rx,1,7,80,00,01,44,90,09,25,00
3310557392,00000135,false,Rx,1,8,08,00,34,00,00,00,00,00
3310558179,00000120,false,Rx,1,8,00,04,84,B0,00,00,09,36
3310558364,00000110,false,Rx,1,5,91,00,00,0A,06,00,00,00
3310558586,00000115,false,Rx,1,7,80,00,80,00,00,0A,B1,00
3310560126,00000125,false,Rx,1,6,00,00,00,85,09,4D,00,00
3310561223,00000165,false,Rx,1,8,01,F4,00,00,00,00,09,6B
3310565146,00000130,false,Rx,1,7,80,00,01,44,90,0A,02,00
3310568173,00000120,false,Rx,1,8,00,04,84,B0,00,00,0A,11
3310568356,00000110,false,Rx,1,5,91,00,00,0B,1B,00,00,00
3310568579,00000115,false,Rx,1,7,80,00,80,00,00,0B,AC,00
3310570116,00000125,false,Rx,1,6,00,00,00,85,0A,6A,00,00
3310571223,00000165,false,Rx,1,8,01,F4,00,00,00,00,0A,4C
3310575146,00000130,false,Rx,1,7,80,00,01,44,90,0B,1F,00
3310578180,00000120,false,Rx,1,8,00,04,84,B0,00,00,0B,0C
3310578364,00000110,false,Rx,1,5,91,00,00,0C,48,00,00,00
3310578594,00000115,false,Rx,1,7,80,00,80,00,00,0C,FF,00
3310580124,00000125,false,Rx,1,6,00,00,00,85,0B,77,00,00
3310581215,00000165,false,Rx,1,8,01,F4,00,00,00,00,0B,51
3310585146,00000130,false,Rx,1,7,80,00,01,44,90,0C,4C,00
3310588181,00000120,false,Rx,1,8,00,04,84,B0,00,00,0C,5F
3310588364,00000110,false,Rx,1,5,91,00,00,0D,55,00,00,00
3310588586,00000115,false,Rx,1,7,80,00,80,00,00,0D,E2,00
3310590124,00000125,false,Rx,1,6,00,00,00,85,0C,24,00,00
3310591223,00000165,false,Rx,1,8,01,F4,00,00,00,00,0C,02
3310595154,00000130,false,Rx,1,7,80,00,01,44,90,0D,51,00
3310598180,00000120,false,Rx,1,8,00,04,84,B0,00,00,0D,42
3310598364,00000110,false,Rx,1,5,91,00,00,0E,72,00,00,00
3310598586,00000115,false,Rx,1,7,80,00,80,00,00,0E,C5,00
3310600116,00000125,false,Rx,1,6,00,00,00,85,0D,39,00,00
3310601223,00000165,false,Rx,1,8,01,F4,00,00,00,00,0D,1F
3310605154,00000130,false,Rx,1,7,80,00,01,44,90,0E,76,00
3310608173,00000120,false,Rx,1,8,00,04,84,B0,00,00,0E,65
3310608364,00000110,false,Rx,1,5,91,00,00,0F,6F,00,00,00
3310608587,00000115,false,Rx,1,7,80,00,80,00,00,0F,D8,00
3310610125,00000125,false,Rx,1,6,00,00,00,85,0E,1E,00,00
3310611224,00000165,false,Rx,1,8,01,F4,00,00,00,00,0E,38
3310615154,00000130,false,Rx,1,7,80,00,01,44,90,0F,6B,00
3310618180,00000120,false,Rx,1,8,00,04,84,B0,00,00,0F,78
3310618363,00000110,false,Rx,1,5,91,00,00,00,D4,00,00,00
3310618594,00000115,false,Rx,1,7,80,00,80,00,00,00,63,00
3310620124,00000125,false,Rx,1,6,00,00,00,85,0F,03,00,00
3310621223,00000165,false,Rx,1,8,01,F4,00,00,00,00,0F,25
3310625153,00000130,false,Rx,1,7,80,00,01,45,90,00,5F,00
3310628180,00000120,false,Rx,1,8,00,04,84,B0,00,00,00,C3
3310628363,00000110,false,Rx,1,5,91,00,00,01,C9,00,00,00
3310628594,00000115,false,Rx,1,7,80,00,80,00,00,01,7E,00
3310630124,00000125,false,Rx,1,6,00,00,00,85,00,B8,00,00
3310631223,00000165,false,Rx,1,8,01,F4,00,00,00,00,00,9E
3310635154,00000130,false,Rx,1,7,80,00,01,44,90,01,CD,00
3310638180,00000120,false,Rx,1,8,00,04,84,B0,00,00,01,DE
3310638364,00000110,false,Rx,1,5,91,00,00,02,EE,00,00,00
3310638586,00000115,false,Rx,1,7,80,00,80,00,00,02,59,00
3310640124,00000125,false,Rx,1,6,00,00,00,85,01,A5,00,00
3310641223,00000165,false,Rx,1,8,01,F4,00,00,00,00,01,83
3310645154,00000130,false,Rx,1,7,80,00,01,44,90,02,EA,00
3310648188,00000120,false,Rx,1,8,00,04,84,B0,00,00,02,F9
3310648371,00000110,false,Rx,1,5,91,00,00,03,F3,00,00,00
3310648594,00000115,false,Rx,1,7,80,00,80,00,00,03,44,00
3310650124,00000125,false,Rx,1,6,00,00,00,85,02,82,00,00
3310651223,00000165,false,Rx,1,8,01,F4,00,00,00,00,02,A4
3310655152,00000130,false,Rx,1,7,80,00,01,44,90,03,F7,00
3310657392,00000135,false,Rx,1,8,08,00,34,00,00,00,00,00
3310658186,00000120,false,Rx,1,8,00,04,84,B0,00,00,03,E4
3310658371,00000110,false,Rx,1,5,91,00,00,04,A0,00,00,00
3310658601,00000115,false,Rx,1,7,80,00,80,00,00,04,17,00
3310660126,00000125,false,Rx,1,6,00,00,00,85,03,9F,00,00
3310661223,00000165,false,Rx,1,8,01,F4,00,00,00,00,03,B9
3310665146,00000130,false,Rx,1,7,80,00,01,44,90,04,A4,00
3310668188,00000120,false,Rx,1,8,00,04,84,B0,00,00,04,B7
3310668371,00000110,false,Rx,1,5,91,00,00,05,BD,00,00,00
3310668594,00000115,false,Rx,1,7,80,00,80,00,00,05,0A,00
3310670131,00000125,false,Rx,1,6,00,00,00,85,04,CC,00,00
3310671223,00000165,false,Rx,1,8,01,F4,00,00,00,00,04,EA
3310675145,00000130,false,Rx,1,7,80,00,01,44,90,05,B9,00
3310678187,00000120,false,Rx,1,8,00,04,84,B0,00,00,05,AA
3310678370,00000110,false,Rx,1,5,91,00,00,06,9A,00,00,00
3310678593,00000115,false,Rx,1,7,80,00,80,00,00,06,2D,00
3310680124,00000125,false,Rx,1,6,00,00,00,85,05,D1,00,00
3310681231,00000165,false,Rx,1,8,01,F4,00,00,00,00,05,F7
3310685154,00000130,false,Rx,1,7,80,00,01,44,90,06,9E,00
3310688180,00000120,false,Rx,1,8,00,04,84,B0,00,00,06,8D
3310688364,00000110,false,Rx,1,5,91,00,00,07,87,00,00,00
3310688594,00000115,false,Rx,1,7,80,00,80,00,00,07,30,00
3310690124,00000125,false,Rx,1,6,00,00,00,85,06,F6,00,00
3310691231,00000165,false,Rx,1,8,01,F4,00,00,00,00,06,D0
3310695162,00000130,false,Rx,1,7,80,00,01,44,90,07,83,00
3310697386,00000145,false,Rx,1,8,03,55,15,15,55,FF,FF,FF
3310698189,00000120,false,Rx,1,8,00,04,84,B0,00,00,07,90
3310698389,00000110,false,Rx,1,5,91,00,00,08,3C,00,00,00
3310698612,00000115,false,Rx,1,7,80,00,80,00,00,08,8B,00
3310700129,00000125,false,Rx,1,6,00,00,00,85,07,EB,00,00
3310701226,00000165,false,Rx,1,8,01,F4,00,00,00,00,07,CD
3310705156,00000130,false,Rx,1,7,80,00,01,44,90,08,38,00
3310708182,00000120,false,Rx,1,8,00,04,84,B0,00,00,08,2B
3310708381,00000110,false,Rx,1,5,91,00,00,09,21,00,00,00
3310708604,00000115,false,Rx,1,7,80,00,80,00,00,09,96,00
3310710127,00000125,false,Rx,1,6,00,00,00,85,08,50,00,00
3310711226,00000165,false,Rx,1,8,01,F4,00,00,00,00,08,76
3310715156,00000130,false,Rx,1,7,80,00,01,44,90,09,25,00
3310718183,00000120,false,Rx,1,8,00,04,84,B0,00,00,09,36
3310718412,00000110,false,Rx,1,5,91,00,00,0A,06,00,00,00
3310718635,00000115,false,Rx,1,7,80,00,80,00,00,0A,B1,00
3310720126,00000125,false,Rx,1,6,00,00,00,85,09,4D,00,00
3310721225,00000165,false,Rx,1,8,01,F4,00,00,00,00,09,6B
3310725155,00000130,false,Rx,1,7,80,00,01,44,90,0A,02,00
3310728183,00000120,false,Rx,1,8,00,04,84,B0,00,00,0A,11
3310728420,00000110,false,Rx,1,5,91,00,00,0B,1B,00,00,00
3310728644,00000115,false,Rx,1,7,80,00,80,00,00,0B,AC,00
3310730126,00000125,false,Rx,1,6,00,00,00,85,0A,6A,00,00
3310731225,00000165,false,Rx,1,8,01,F4,00,00,00,00,0A,4C
3310735155,00000130,false,Rx,1,7,80,00,01,44,90,0B,1F,00
3310738182,00000120,false,Rx,1,8,00,04,84,B0,00,00,0B,0C
3310738442,00000110,false,Rx,1,5,91,00,00,0C,48,00,00,00
3310738666,00000115,false,Rx,1,7,80,00,80,00,00,0C,FF,00
3310740126,00000125,false,Rx,1,6,00,00,00,85,0B,77,00,00
3310741225,00000165,false,Rx,1,8,01,F4,00,00,00,00,0B,51
3310745155,00000130,false,Rx,1,7,80,00,01,44,90,0C,4C,00
3310748183,00000120,false,Rx,1,8,00,04,84,B0,00,00,0C,5F
3310748451,00000110,false,Rx,1,5,91,00,00,0D,55,00,00,00
3310748675,00000115,false,Rx,1,7,80,00,80,00,00,0D,E2,00
3310750126,00000125,false,Rx,1,6,00,00,00,85,0C,24,00,00
3310751225,00000165,false,Rx,1,8,01,F4,00,00,00,00,0C,02
3310755155,00000130,false,Rx,1,7,80,00,01,44,90,0D,51,00
3310757396,00000135,false,Rx,1,8,08,00,34,00,00,00,00,00
3310758191,00000120,false,Rx,1,8,00,04,84,B0,00,00,0D,42
3310758475,00000110,false,Rx,1,5,91,00,00,0E,72,00,00,00
3310758699,00000115,false,Rx,1,7,80,00,80,00,00,0E,C5,00
3310760122,00000125,false,Rx,1,6,00,00,00,85,0D,39,00,00
3310761228,00000165,false,Rx,1,8,01,F4,00,00,00,00,0D,1F
3310765150,00000130,false,Rx,1,7,80,00,01,44,90,0E,76,00
3310768186,00000120,false,Rx,1,8,00,04,84,B0,00,00,0E,65
3310768500,00000110,false,Rx,1,5,91,00,00,0F,6F,00,00,00
3310768726,00000115,false,Rx,1,7,80,00,80,00,00,0F,D8,00
3310770125,00000125,false,Rx,1,6,00,00,00,85,0E,1E,00,00
3310771223,00000165,false,Rx,1,8,01,F4,00,00,00,00,0E,38
3310775153,00000130,false,Rx,1,7,80,00,01,44,90,0F,6B,00
3310778187,00000120,false,Rx,1,8,00,04,84,B0,00,00,0F,78
3310778509,00000110,false,Rx,1,5,91,00,00,00,D4,00,00,00
3310778734,00000115,false,Rx,1,7,80,00,80,00,00,00,63,00
3310780133,00000125,false,Rx,1,6,00,00,00,85,0F,03,00,00
3310781223,00000165,false,Rx,1,8,01,F4,00,00,00,00,0F,25
3310785153,00000130,false,Rx,1,7,80,00,01,44,90,00,D0,00
3310788187,00000120,false,Rx,1,8,00,04,84,B0,00,00,00,C3
3310788524,00000110,false,Rx,1,5,91,00,00,01,C9,00,00,00
3310788757,00000115,false,Rx,1,7,80,00,80,00,00,01,7E,00
3310790125,00000125,false,Rx,1,6,00,00,00,85,00,B8,00,00
3310791230,00000165,false,Rx,1,8,01,F4,00,00,00,00,00,9E
3310795168,00000130,false,Rx,1,7,80,00,01,44,90,01,CD,00
3310798187,00000120,false,Rx,1,8,00,04,84,B0,00,00,01,DE
3310798549,00000110,false,Rx,1,5,91,00,00,02,EE,00,00,00
3310798772,00000115,false,Rx,1,7,80,00,80,00,00,02,59,00
3310800132,00000125,false,Rx,1,6,00,00,00,85,01,A5,00,00
3310801230,00000165,false,Rx,1,8,01,F4,00,00,00,00,01,83
3310805160,00000130,false,Rx,1,7,80,00,01,44,90,02,EA,00
3310808187,00000120,false,Rx,1,8,00,04,84,B0,00,00,02,F9
3310808564,00000110,false,Rx,1,5,91,00,00,03,F3,00,00,00
3310808788,00000115,false,Rx,1,7,80,00,80,00,00,03,44,00
3310810132,00000125,false,Rx,1,6,00,00,00,85,02,82,00,00
3310811230,00000165,false,Rx,1,8,01,F4,00,00,00,00,02,A4
3310815160,00000130,false,Rx,1,7,80,00,01,44,90,03,F7,00
3310818195,00000120,false,Rx,1,8,00,04,84,B0,00,00,03,E4
3310818579,00000110,false,Rx,1,5,91,00,00,04,A0,00,00,00
3310818803,00000115,false,Rx,1,7,80,00,80,00,00,04,17,00
3310820140,00000125,false,Rx,1,6,00,00,00,85,03,9F,00,00
3310821238,00000165,false,Rx,1,8,01,F4,00,00,00,00,03,B9
3310825169,00000130,false,Rx,1,7,80,00,01,44,90,04,A4,00
3310828196,00000120,false,Rx,1,8,00,04,84,B0,00,00,04,B7
3310828588,00000110,false,Rx,1,5,91,00,00,05,BD,00,00,00
3310828804,00000115,false,Rx,1,7,80,00,80,00,00,05,0A,00
3310830140,00000125,false,Rx,1,6,00,00,00,85,04,CC,00,00
3310831246,00000165,false,Rx,1,8,01,F4,00,00,00,00,04,EA
3310835170,00000130,false,Rx,1,7,80,00,01,44,90,05,B9,00
3310838198,00000120,false,Rx,1,8,00,04,84,B0,00,00,05,AA
3310838606,00000110,false,Rx,1,5,91,00,00,06,9A,00,00,00
3310838831,00000115,false,Rx,1,7,80,00,80,00,00,06,2D,00
3310840144,00000125,false,Rx,1,6,00,00,00,85,05,D1,00,00
3310841242,00000165,false,Rx,1,8,01,F4,00,00,00,00,05,F7
3310845167,00000130,false,Rx,1,7,80,00,01,44,90,06,9E,00
3310848201,00000120,false,Rx,1,8,00,04,84,B0,00,00,06,8D
3310848616,00000110,false,Rx,1,5,91,00,00,07,87,00,00,00
